trip_duration,distance_traveled,num_of_passengers,fare,tip,miscellaneous_fees,total_fare,surge_applied
230.0,1.22,1.0,37.5,0,6.0,43.5,0
404.0,2.32,1.0,52.5,0,9.750000000000007,62.25000000000001,0
1072.0,7.72,1.0,131.25,30,6.0,167.25,0
656.0,3.86,2.0,75.0,15,6.0,96.0,0
608.0,4.15,1.0,75.0,0,6.0,81.0,0
857.0,3.56,1.0,78.75,0,6.0,84.75,0
2413.0,22.02,1.0,225.0,0,2.25,227.25,0
479.0,2.38,1.0,56.25,0,13.5,69.75,0
1288.0,8.58,1.0,142.5,16,9.349999999999994,167.85,0
539.0,2.48,1.0,63.75,14,5.950000000000003,83.7,0
1203.0,3.38,1.0,101.25,32,6.175000000000011,139.425,0
867.0,3.96,1.0,82.5,8,9.25,99.75,0
1141.0,7.63,1.0,127.5,15,6.0,148.5,0
715.0,3.69,1.0,78.75,0,6.0,84.75,0
407.0,1.88,1.0,52.5,12,10.200000000000003,74.7,0
1346.0,10.57,1.0,168.75,26,6.25,201.0,0
699.0,3.51,1.0,75.0,25,27.049999999999997,127.05,1
274.0,1.61,1.0,41.25,0,13.5,54.75,0
1383.0,12.39,1.0,191.25,45,34.125,270.375,1
555.0,2.66,1.0,63.75,0,9.75,73.5,0
1029.0,4.76,1.0,101.25,15,13.5,129.75,0
589.0,2.11,1.0,60.0,13,6.200000000000003,79.2,0
452.0,1.45,1.0,48.75,16,6.125,70.875,0
449.0,1.77,1.0,52.5,12,10.125,74.625,0
511.0,1.92,1.0,56.25,0,26.625,82.875,1
325.0,2.41,1.0,48.75,16,34.625,99.375,1
1504.0,6.89,1.0,127.5,0,22.875,150.375,1
1050.0,4.06,1.0,101.25,0,13.5,114.75,0
2466.0,10.17,1.0,210.0,43,6.2000000000000455,259.20000000000005,0
362.0,1.06,1.0,41.25,0,6.0,47.25,0
1077.0,9.12,1.0,146.25,31,9.949999999999989,187.2,0
973.0,2.46,1.0,86.25,0,6.0,92.25,0
450.0,3.25,1.0,63.75,0,9.75,73.5,0
1144.0,6.5,1.0,120.0,0,6.0,126.0,0
562.0,1.71,1.0,56.25,0,6.000000000000007,62.25000000000001,0
908.0,3.56,2.0,86.25,0,6.0,92.25,0
227.0,0.97,1.0,33.75,15,9.75,58.5,0
268.0,1.14,1.0,37.5,0,6.0,43.5,0
266.0,1.63,1.0,41.25,11,13.450000000000003,65.7,0
820.0,7.97,1.0,120.0,0,30.375,150.375,1
839.0,4.51,1.0,90.0,25,33.94999999999999,148.95,1
440.0,2.86,1.0,60.0,13,6.200000000000003,79.2,0
295.0,1.17,1.0,37.5,10,13.700000000000003,61.2,0
209.0,1.03,1.0,33.75,9,9.450000000000003,52.2,0
540.0,2.49,1.0,63.75,20,33.7,117.45,1
759.0,3.49,1.0,75.0,17,9.700000000000003,101.7,0
588.0,2.8,1.0,67.5,28,26.825000000000003,122.325,1
1057.0,5.66,1.0,116.25,38,9.550000000000011,163.8,0
804.0,3.07,2.0,75.0,25,27.049999999999997,127.05,1
532.0,1.53,1.0,56.25,15,6.0,77.25,0
811.0,6.44,2.0,105.0,0,9.75,114.75,0
2104.0,12.44,6.0,210.0,0,26.625,236.625,1
305.0,1.29,1.0,41.25,13,9.5,63.75,0
1279.0,16.03,1.0,221.25,45,6.449999999999989,272.7,0
63.0,0.93,1.0,33.75,0,6.0,39.75,0
636.0,8.93,1.0,127.5,0,9.75,137.25,0
410.0,2.14,1.0,52.5,12,5.699999999999989,70.19999999999999,0
683.0,2.9,5.0,71.25,0,6.0,77.25,0
763.0,2.88,1.0,75.0,0,13.5,88.5,0
466.0,1.85,1.0,48.75,0,13.500000000000007,62.25000000000001,0
218.0,0.87,1.0,33.75,0,13.5,47.25,0
1317.0,5.47,1.0,116.25,19,26.375,161.625,1
651.0,2.96,4.0,71.25,15,6.450000000000003,92.7,0
499.0,1.77,1.0,52.5,16,26.75,95.25,1
914.0,4.47,1.0,93.75,30,5.924999999999983,129.67499999999998,0
691.0,2.66,1.0,71.25,0,6.0,77.25,0
743.0,2.57,1.0,71.25,0,6.0,77.25,0
405.0,2.17,5.0,52.5,16,9.350000000000009,77.85000000000001,0
598.0,5.86,1.0,93.75,7,26.75,127.5,1
1545.0,3.98,1.0,123.75,30,26.69999999999999,180.45,1
1744.0,5.09,1.0,142.5,0,13.5,156.0,0
393.0,1.48,1.0,45.0,15,13.125,73.125,0
1709.0,7.77,1.0,157.5,46,26.67500000000001,230.175,1
1019.0,2.99,6.0,86.25,8,5.5,99.75,0
1697.0,7.72,2.0,153.75,0,26.625,180.375,1
428.0,2.74,2.0,56.25,0,6.000000000000007,62.25000000000001,0
1396.0,8.79,2.0,153.75,0,6.0,159.75,0
158.0,1.24,1.0,33.75,6,6.0,45.75,0
955.0,5.04,1.0,97.5,31,26.67500000000001,155.175,1
1366.0,11.54,1.0,172.5,37,13.699999999999989,223.2,0
385.0,2.48,1.0,48.75,11,5.950000000000003,65.7,0
855.0,3.51,1.0,82.5,0,6.0,88.5,0
1373.0,4.31,1.0,120.0,38,13.0,171.0,0
770.0,2.24,1.0,71.25,15,6.450000000000003,92.7,0
198.0,1.88,1.0,41.25,9,6.450000000000003,56.7,0
568.0,4.38,1.0,78.75,0,26.625,105.375,1
801.0,4.2,1.0,86.25,0,6.0,92.25,0
415.0,1.83,1.0,48.75,6,9.599999999999994,64.35,0
1723.0,9.59,1.0,176.25,0,9.75,186.0,0
675.0,2.16,3.0,63.75,0,6.0,69.75,0
1677.0,6.63,1.0,146.25,0,13.5,159.75,0
682.0,4.89,1.0,90.0,26,13.375,129.375,0
2251.0,5.55,1.0,172.5,0,13.5,186.0,0
687.0,4.15,1.0,86.25,0,6.0,92.25,0
199.0,0.61,1.0,26.25,0,9.75,36.0,0
548.0,3.3,1.0,63.75,0,6.0,69.75,0
359.0,1.27,1.0,41.25,16,13.924999999999997,71.175,0
344.0,2.09,1.0,45.0,15,34.125,94.125,1
832.0,3.06,1.0,78.75,0,26.625,105.375,1
856.0,3.19,1.0,78.75,0,6.0,84.75,0
661.0,2.35,1.0,67.5,15,5.700000000000003,88.2,0
1062.0,7.95,2.0,123.75,0,30.375,154.125,1
248.0,0.95,2.0,37.5,9,5.700000000000003,52.2,0
1401.0,4.96,1.0,120.0,15,26.625,161.625,1
2739.0,12.55,1.0,236.25,0,6.0,242.25,0
181.0,0.77,1.0,30.0,0,26.625,56.625,1
448.0,4.83,2.0,150.0,0,2.25,152.25,0
1141.0,4.67,2.0,101.25,0,6.0,107.25,0
964.0,5.79,1.0,101.25,28,9.5,138.75,0
373.0,2.25,1.0,52.5,0,6.0,58.5,0
836.0,3.32,1.0,75.0,0,6.0,81.0,0
201.0,1.77,1.0,37.5,9,5.625,52.125,0
1873.0,12.17,2.0,202.5,70,75.35000000000002,347.85,1
1161.0,3.88,1.0,101.25,0,6.0,107.25,0
15.0,0.14,1.0,18.75,0,6.0,24.75,0
160.0,1.66,1.0,37.5,0,6.0,43.5,0
1173.0,6.95,1.0,127.5,0,9.75,137.25,0
985.0,3.73,1.0,93.75,25,5.900000000000006,124.65,0
835.0,6.37,1.0,108.75,23,5.949999999999989,137.7,0
1114.0,3.19,1.0,97.5,0,6.0,103.5,0
375.0,1.8,1.0,45.0,0,9.75,54.75,0
735.0,2.9,1.0,75.0,0,6.0,81.0,0
1218.0,4.78,1.0,112.5,36,5.549999999999983,154.04999999999998,0
612.0,2.8,1.0,63.75,0,9.75,73.5,0
631.0,7.23,6.0,105.0,26,26.94999999999999,157.95,1
1087.0,4.72,1.0,105.0,0,6.0,111.0,0
1790.0,11.1,1.0,195.0,44,26.94999999999999,265.95,1
331.0,2.78,2.0,52.5,15,5.625,73.125,0
580.0,1.77,1.0,56.25,14,13.450000000000003,83.7,0
441.0,1.42,5.0,48.75,0,26.625,75.375,1
3279.0,14.21,1.0,288.75,63,26.69999999999999,378.45,1
412.0,2.64,1.0,52.5,8,33.625,94.125,1
613.0,2.82,1.0,67.5,18,6.375,91.875,0
1752.0,11.27,1.0,187.5,0,9.75,197.25,0
1236.0,7.56,1.0,131.25,15,13.5,159.75,0
941.0,4.78,1.0,101.25,22,9.950000000000017,133.20000000000002,0
768.0,3.17,1.0,75.0,0,6.0,81.0,0
3281.0,12.18,1.0,292.5,80,26.42500000000001,398.925,1
1218.0,5.01,1.0,116.25,29,26.19999999999999,171.45,1
961.0,3.28,1.0,90.0,0,6.0,96.0,0
274.0,1.93,1.0,41.25,0,13.5,54.75,0
303.0,1.26,1.0,41.25,13,9.5,63.75,0
716.0,5.09,1.0,90.0,15,9.75,114.75,0
927.0,3.72,1.0,82.5,0,6.0,88.5,0
441.0,2.32,1.0,52.5,16,26.450000000000003,94.95,1
753.0,2.41,1.0,71.25,20,26.125,117.375,1
946.0,3.89,1.0,86.25,15,34.125,135.375,1
815.0,3.64,1.0,78.75,0,26.775000000000006,105.525,1
540.0,3.22,1.0,63.75,0,9.75,73.5,0
469.0,2.51,1.0,56.25,0,6.000000000000007,62.25000000000001,0
369.0,1.03,1.0,41.25,1,5.600000000000001,47.85,0
248.0,1.16,1.0,37.5,0,6.0,43.5,0
1283.0,5.54,1.0,131.25,0,6.0,137.25,0
376.0,1.21,1.0,45.0,0,6.0,51.0,0
655.0,2.32,1.0,67.5,60,13.5,141.0,0
283.0,1.61,5.0,41.25,0,13.5,54.75,0
1438.0,5.83,1.0,131.25,41,34.44999999999999,206.7,1
1035.0,5.05,1.0,105.0,28,30.875,163.875,1
171.0,0.89,1.0,33.75,10,5.899999999999999,49.65,0
1325.0,4.46,1.0,116.25,36,26.32499999999999,178.575,1
806.0,4.46,1.0,90.0,0,26.625,116.625,1
33.0,0.13,1.0,281.175,0,2.25,283.425,0
916.0,4.15,1.0,90.0,15,34.125,139.125,1
505.0,2.95,1.0,60.0,0,6.0,66.0,0
321.0,1.71,6.0,41.25,0,6.0,47.25,0
771.0,2.74,1.0,71.25,15,26.625,112.875,1
811.0,4.25,1.0,90.0,16,13.025000000000006,119.025,0
30.0,11.91,1.0,18.75,0,6.0,24.75,0
334.0,1.24,1.0,41.25,14,6.174999999999997,61.425,0
1377.0,5.15,1.0,120.0,0,26.625,146.625,1
41.0,0.24,2.0,600.0,0,2.25,602.25,0
432.0,1.93,2.0,48.75,0,6.0,54.75,0
972.0,3.86,1.0,90.0,0,9.75,99.75,0
590.0,3.25,1.0,67.5,0,13.5,81.0,0
1064.0,5.47,1.0,105.0,39,27.07499999999999,171.075,1
694.0,3.56,1.0,78.75,0,9.75,88.5,0
378.0,0.93,1.0,45.0,15,6.299999999999997,66.3,0
572.0,2.66,1.0,56.25,0,6.000000000000007,62.25000000000001,0
536.0,1.53,1.0,52.5,0,6.0,58.5,0
860.0,4.83,3.0,90.0,8,26.125,124.125,1
2067.0,19.67,1.0,292.5,38,54.625,385.125,0
666.0,2.08,1.0,67.5,15,5.700000000000003,88.2,0
535.0,1.93,1.0,56.25,0,6.000000000000007,62.25000000000001,0
10.0,0.26,1.0,600.0,15,2.25,617.25,0
1579.0,5.49,3.0,131.25,0,13.5,144.75,0
346.0,1.87,1.0,45.0,15,6.299999999999997,66.3,0
531.0,2.08,1.0,56.25,12,6.450000000000003,74.7,0
588.0,3.06,2.0,63.75,0,9.75,73.5,0
306.0,1.53,2.0,41.25,0,13.5,54.75,0
588.0,2.35,1.0,56.25,0,6.000000000000007,62.25000000000001,0
526.0,1.27,1.0,52.5,30,13.5,96.0,0
1109.0,4.57,5.0,101.25,0,6.0,107.25,0
753.0,3.25,1.0,78.75,21,26.700000000000003,126.45,1
745.0,3.75,1.0,82.5,16,26.974999999999994,125.475,1
643.0,2.38,1.0,63.75,18,26.700000000000003,108.45,1
1080.0,5.84,2.0,112.5,0,26.625,139.125,1
1098.0,10.4,1.0,153.75,0,6.0,159.75,0
2193.0,12.81,1.0,221.25,0,26.625,247.875,1
5.0,0.29,1.0,247.5,62,2.6499999999999773,312.15,0
369.0,1.59,1.0,48.75,0,6.0,54.75,0
608.0,3.01,1.0,67.5,0,9.75,77.25,0
2115.0,14.23,2.0,225.0,0,30.375,255.375,1
537.0,2.3,1.0,60.0,15,6.0,81.0,0
576.0,3.72,1.0,71.25,0,30.375,101.625,1
943.0,6.29,1.0,108.75,24,13.949999999999989,146.7,0
608.0,2.09,1.0,63.75,17,6.25,87.0,0
580.0,7.0,1.0,105.0,0,26.625,131.625,1
1141.0,4.67,1.0,105.0,26,26.875,157.875,1
447.0,2.22,1.0,52.5,12,5.699999999999989,70.19999999999999,0
1065.0,5.2,1.0,105.0,33,26.55000000000001,164.55,1
404.0,2.75,1.0,52.5,8,9.25,69.75,0
539.0,1.48,1.0,56.25,12,6.450000000000003,74.7,0
1991.0,13.7,1.0,225.0,15,26.625,266.625,1
632.0,2.75,1.0,63.75,14,5.950000000000003,83.7,0
446.0,2.3,1.0,56.25,13,9.950000000000003,79.2,0
712.0,4.06,1.0,82.5,23,34.44999999999999,139.95,1
126.0,0.87,1.0,30.0,0,6.0,36.0,0
923.0,9.98,1.0,142.5,0,55.125,197.625,0
587.0,2.64,1.0,63.75,14,5.950000000000003,83.7,0
281.0,1.29,1.0,37.5,4,6.350000000000001,47.85,0
2011.0,17.51,1.0,337.5,68,2.1999999999999886,407.7,0
854.0,3.86,1.0,84.075,0,26.625,110.7,1
2213.0,10.11,1.0,198.75,45,26.700000000000045,270.45000000000005,1
1418.0,5.38,1.0,127.5,27,5.699999999999989,160.2,0
1026.0,13.97,1.0,187.5,49,10.099999999999994,246.6,0
821.0,2.98,1.0,75.0,11,26.875,112.875,1
417.0,2.99,1.0,56.25,12,6.450000000000003,74.7,0
1489.0,6.65,1.0,138.75,50,26.275000000000006,215.025,1
411.0,2.57,1.0,56.25,18,34.125,108.375,1
256.0,1.01,1.0,37.5,0,6.0,43.5,0
625.0,2.59,1.0,63.75,14,5.950000000000003,83.7,0
812.0,2.95,1.0,78.75,0,6.0,84.75,0
1121.0,9.5,1.0,150.0,0,6.0,156.0,0
1967.0,6.76,1.0,161.25,0,13.5,174.75,0
347.0,1.8,1.0,45.0,14,26.950000000000003,85.95,1
289.0,1.61,1.0,41.25,12,5.850000000000001,59.1,0
925.0,6.55,2.0,108.75,0,30.375,139.125,1
436.0,1.93,1.0,52.5,0,6.0,58.5,0
380.0,1.22,2.0,45.0,0,6.0,51.0,0
2073.0,12.67,1.0,225.0,63,26.549999999999955,314.54999999999995,1
1650.0,7.82,1.0,157.5,46,26.67500000000001,230.175,1
1773.0,7.87,1.0,165.0,0,26.625,191.625,1
610.0,2.03,1.0,60.0,13,6.200000000000003,79.2,0
1262.0,11.15,1.0,168.75,0,9.75,178.5,0
331.0,1.26,1.0,41.25,10,9.950000000000003,61.2,0
1528.0,15.84,5.0,213.75,0,13.5,227.25,0
3022.0,15.42,1.0,285.0,0,13.5,298.5,0
449.0,0.8,1.0,45.0,10,6.200000000000003,61.2,0
1187.0,4.38,1.0,105.0,0,13.5,118.5,0
1231.0,6.42,1.0,123.75,30,26.69999999999999,180.45,1
441.0,2.12,1.0,52.5,12,5.699999999999989,70.19999999999999,0
642.0,3.38,1.0,71.25,21,34.125,126.375,1
387.0,2.04,1.0,48.75,8,13.0,69.75,0
2395.0,29.43,1.0,390.0,75,55.125,520.125,0
1079.0,12.39,1.0,180.0,0,32.25,212.25,0
676.0,4.12,1.0,82.5,0,6.0,88.5,0
660.0,3.59,1.0,71.25,8,33.625,112.875,1
477.0,2.37,1.0,52.5,12,10.200000000000003,74.7,0
802.0,1.34,1.0,71.25,11,13.75,96.0,0
643.0,1.93,1.0,63.75,23,26.200000000000003,112.95,1
617.0,3.22,1.0,75.0,0,6.0,81.0,0
574.0,2.06,5.0,60.0,0,9.75,69.75,0
789.0,4.94,1.0,93.75,31,30.42500000000001,155.175,1
467.0,2.12,1.0,52.5,16,26.450000000000003,94.95,1
775.0,2.08,1.0,71.25,17,13.450000000000003,101.7,0
186.0,0.97,1.0,30.0,0,9.75,39.75,0
165.0,0.82,1.0,30.0,7,6.200000000000003,43.2,0
444.0,1.69,1.0,48.75,12,13.950000000000003,74.7,0
798.0,2.91,1.0,75.0,0,13.5,88.5,0
1518.0,14.5,1.0,202.5,0,6.0,208.5,0
1140.0,4.84,1.0,105.0,0,13.5,118.5,0
528.0,2.12,1.0,60.0,0,9.75,69.75,0
979.0,11.88,1.0,168.75,36,13.949999999999989,218.7,0
344.0,2.2,1.0,48.75,21,33.825,103.575,1
855.0,4.18,1.0,86.25,18,6.450000000000003,110.7,0
1047.0,8.13,1.0,127.5,28,13.699999999999989,169.2,0
1829.0,14.87,1.0,232.5,15,26.625,274.125,1
932.0,4.2,1.0,93.75,4,13.25,111.0,0
2965.0,10.3,1.0,240.0,0,6.0,246.0,0
987.0,3.67,1.0,90.0,19,6.200000000000003,115.2,0
1391.0,5.78,1.0,127.5,15,26.625,169.125,1
1487.0,5.5,1.0,131.25,0,26.625,157.875,1
1298.0,8.69,1.0,146.25,34,27.125,207.375,1
1073.0,5.31,1.0,112.5,34,27.125,173.625,1
777.0,2.72,1.0,71.25,17,13.450000000000003,101.7,0
902.0,3.91,1.0,86.25,0,26.625,112.875,1
1236.0,11.86,1.0,168.75,0,26.625,195.375,1
325.0,1.9,1.0,45.0,14,26.950000000000003,85.95,1
961.0,3.7,1.0,90.0,23,26.875,139.875,1
159.0,0.97,5.0,30.0,9,13.200000000000003,52.2,0
867.0,3.38,1.0,78.75,38,5.5,122.25,0
233.0,0.95,1.0,33.75,0,13.5,47.25,0
158.0,1.82,1.0,37.5,13,26.450000000000003,76.95,1
485.0,1.92,1.0,52.5,0,9.750000000000007,62.25000000000001,0
373.0,1.48,2.0,592.5,0,2.25,594.75,0
842.0,2.77,1.0,78.75,17,5.950000000000003,101.7,0
430.0,1.27,1.0,45.0,0,6.0,51.0,0
2452.0,9.82,1.0,202.5,0,26.625,229.125,1
347.0,2.9,1.0,56.25,0,6.000000000000007,62.25000000000001,0
619.0,3.14,1.0,67.5,0,9.75,77.25,0
206.0,1.05,1.0,33.75,12,5.924999999999997,51.675,0
279.0,0.76,1.0,37.5,0,6.0,43.5,0
657.0,3.7,1.0,75.0,18,13.200000000000003,106.2,0
662.0,3.27,1.0,75.0,20,26.950000000000017,121.95000000000002,1
410.0,2.16,2.0,52.5,12,5.699999999999989,70.19999999999999,0
3183.0,30.67,1.0,390.0,89,55.14999999999998,534.15,0
1652.0,7.89,1.0,157.5,37,26.44999999999999,220.95,1
1042.0,4.94,5.0,105.0,0,9.75,114.75,0
380.0,2.06,2.0,48.75,11,5.950000000000003,65.7,0
604.0,4.6,1.0,82.5,23,29.94999999999999,135.45,1
715.0,2.86,1.0,67.5,0,9.75,77.25,0
839.0,4.18,1.0,97.5,0,6.0,103.5,0
3.0,0.02,1.0,112.5,0,2.25,114.75,0
694.0,3.35,1.0,71.25,15,30.599999999999994,116.85,1
861.0,3.94,1.0,90.0,0,6.0,96.0,0
932.0,8.87,1.0,135.0,0,9.75,144.75,0
152.0,0.55,1.0,26.25,0,6.0,32.25,0
244.0,1.13,1.0,37.5,0,6.0,43.5,0
1198.0,4.96,1.0,108.75,0,26.625,135.375,1
1193.0,5.66,1.0,112.5,0,6.0,118.5,0
491.0,1.56,1.0,52.5,0,6.0,58.5,0
853.0,4.09,1.0,90.0,23,26.94999999999999,139.95,1
1179.0,5.92,2.0,108.75,0,6.0,114.75,0
491.0,1.67,1.0,52.5,0,6.0,58.5,0
419.0,1.96,1.0,48.75,0,30.375,79.125,1
2383.0,6.71,2.0,183.75,39,13.949999999999989,236.7,0
1140.0,8.18,3.0,300.0,0,23.024999999999977,323.025,1
902.0,8.43,1.0,135.0,42,6.300000000000011,183.3,0
1014.0,3.49,1.0,90.0,21,13.200000000000003,124.2,0
641.0,1.69,1.0,60.0,0,6.0,66.0,0
212.0,0.02,1.0,30.0,0,6.0,36.0,0
769.0,7.07,1.0,105.0,0,30.375,135.375,1
1096.0,8.06,1.0,138.75,52,34.025000000000006,224.775,1
487.0,1.79,1.0,52.5,0,6.0,58.5,0
253.0,0.63,1.0,187.5,0,2.25,189.75,0
562.0,2.09,1.0,60.0,0,6.0,66.0,0
615.0,2.74,1.0,67.5,0,6.0,73.5,0
168.0,0.68,1.0,30.0,9,6.0,45.0,0
1268.0,3.09,2.0,78.75,0,26.625,105.375,1
669.0,3.06,1.0,71.25,0,9.75,81.0,0
1036.0,5.41,1.0,105.0,0,13.5,118.5,0
278.0,0.63,1.0,33.75,9,9.450000000000003,52.2,0
102.0,0.64,1.0,26.25,9,6.375,41.625,0
392.0,1.51,1.0,45.0,8,9.250000000000007,62.25000000000001,0
94.0,0.39,1.0,22.5,0,13.5,36.0,0
653.0,2.33,1.0,63.75,14,5.950000000000003,83.7,0
518.0,2.12,1.0,52.5,0,6.0,58.5,0
865.0,6.31,1.0,112.5,38,13.300000000000011,163.8,0
1038.0,5.02,1.0,105.0,20,5.950000000000017,130.95000000000002,0
571.0,1.16,1.0,52.5,0,6.0,58.5,0
238.0,1.14,1.0,37.5,0,6.0,43.5,0
1875.0,15.84,1.0,236.25,66,26.325000000000045,328.57500000000005,1
367.0,1.34,1.0,45.0,15,6.299999999999997,66.3,0
212.0,0.9,1.0,33.75,0,9.75,43.5,0
287.0,1.24,1.0,41.25,0,9.75,51.0,0
719.0,3.7,1.0,78.75,34,34.025000000000006,146.775,1
299.0,2.96,2.0,52.5,0,9.750000000000007,62.25000000000001,0
139.0,0.95,1.0,30.0,0,9.75,39.75,0
497.0,2.19,1.0,56.25,19,5.674999999999997,80.925,0
1798.0,13.81,1.0,217.5,49,26.450000000000045,292.95000000000005,1
1249.0,4.41,1.0,108.75,29,5.650000000000006,143.4,0
1292.0,7.44,1.0,135.0,0,13.5,148.5,0
438.0,0.87,3.0,45.0,0,6.0,51.0,0
888.0,4.15,2.0,90.0,0,6.0,96.0,0
1233.0,2.17,1.0,101.25,22,27.125,150.375,1
343.0,2.24,1.0,48.75,12,13.950000000000003,74.7,0
387.0,1.42,1.0,45.0,12,13.199999999999989,70.19999999999999,0
1305.0,3.88,1.0,108.75,30,26.25,165.0,1
2013.0,15.13,1.0,236.25,53,26.200000000000045,315.45000000000005,1
1087.0,11.75,0.0,172.5,45,55.5,273.0,0
4838.0,6.08,1.0,330.0,0,13.5,343.5,0
875.0,4.02,1.0,86.25,0,26.625,112.875,1
1500.0,5.34,1.0,135.0,34,33.94999999999999,202.95,1
1691.0,6.49,1.0,150.0,0,26.625,176.625,1
209.0,0.97,1.0,33.75,0,6.0,39.75,0
1530.0,9.37,1.0,157.5,41,5.875,204.375,0
1234.0,10.69,1.0,161.25,38,26.19999999999999,225.45,1
580.0,2.82,1.0,63.75,14,5.950000000000003,83.7,0
774.0,3.65,1.0,82.5,0,9.75,92.25,0
3238.0,61.2,2.0,750.0,226,1.9249999999999545,977.925,0
338.0,2.25,1.0,48.75,9,6.0,63.75,0
787.0,7.87,6.0,120.0,0,9.75,129.75,0
2392.0,20.13,1.0,292.5,64,26.450000000000102,382.9500000000001,1
1100.0,9.75,1.0,157.5,0,6.0,163.5,0
1161.0,3.67,1.0,97.5,0,26.625,124.125,1
1823.0,9.11,1.0,180.0,41,26.94999999999999,247.95,1
1123.0,4.96,1.0,105.0,22,6.200000000000017,133.20000000000002,0
2188.0,11.1,1.0,202.5,38,26.125,266.625,1
901.0,5.71,1.0,105.0,0,26.625,131.625,1
1051.0,11.68,1.0,165.0,57,27.07499999999999,249.075,1
651.0,3.48,1.0,71.25,0,13.5,84.75,0
602.0,2.56,1.0,63.75,10,6.5,80.25,0
1420.0,4.15,1.0,116.25,75,6.0,197.25,0
1114.0,4.33,1.0,101.25,0,6.0,107.25,0
1323.0,7.34,2.0,138.75,0,6.0,144.75,0
659.0,1.54,1.0,60.0,0,6.075000000000003,66.075,0
248.0,1.03,1.0,33.75,8,5.950000000000003,47.7,0
431.0,2.27,1.0,48.75,11,5.950000000000003,65.7,0
510.0,2.0,1.0,56.25,12,6.450000000000003,74.7,0
587.0,2.03,1.0,60.0,20,5.799999999999997,85.8,0
622.0,6.39,1.0,97.5,32,9.925000000000011,139.425,0
803.0,2.86,1.0,78.75,0,6.0,84.75,0
639.0,2.93,1.0,67.5,0,9.75,77.25,0
751.0,4.41,1.0,112.5,0,2.25,114.75,0
1014.0,3.46,1.0,93.75,21,13.949999999999989,128.7,0
1203.0,6.26,1.0,120.0,29,26.950000000000017,175.95000000000002,1
1156.0,12.49,1.0,180.0,47,55.14999999999998,282.15,0
281.0,1.21,1.0,41.25,0,9.75,51.0,0
692.0,9.22,1.0,127.5,27,10.200000000000017,164.70000000000002,0
972.0,5.25,1.0,105.0,27,30.44999999999999,162.45,1
1519.0,13.04,1.0,202.5,189,27.0,418.5,1
887.0,2.32,1.0,78.75,0,6.0,84.75,0
614.0,1.61,1.0,60.0,0,6.0,66.0,0
1376.0,5.83,1.0,120.0,30,30.375,180.375,1
824.0,4.39,1.0,86.25,30,26.625,142.875,1
864.0,4.51,1.0,93.75,20,5.875,119.625,0
1061.0,5.62,1.0,105.0,30,9.75,144.75,0
1681.0,7.08,0.0,146.25,0,34.125,180.375,1
1384.0,6.24,1.0,127.5,0,30.375,157.875,1
445.0,2.88,1.0,56.25,0,13.5,69.75,0
619.0,4.35,1.0,71.25,0,9.75,81.0,0
774.0,3.33,1.0,78.75,22,27.125,127.875,1
1255.0,4.38,1.0,112.5,25,26.67500000000001,164.175,1
313.0,0.93,2.0,37.5,0,6.0,43.5,0
605.0,5.34,1.0,90.0,20,9.700000000000003,119.7,0
440.0,1.61,2.0,52.5,0,6.0,58.5,0
1174.0,5.25,1.0,112.5,0,6.0,118.5,0
817.0,2.62,1.0,78.75,0,13.5,92.25,0
1222.0,6.79,1.0,127.5,15,26.625,169.125,1
833.0,10.64,1.0,146.25,112,10.25,268.5,0
365.0,2.54,1.0,56.25,16,5.6000000000000085,77.85000000000001,0
702.0,6.44,1.0,105.0,15,30.375,150.375,1
731.0,5.05,1.0,90.0,0,26.625,116.625,1
1715.0,9.62,1.0,176.25,42,34.19999999999999,252.45,1
790.0,3.7,1.0,78.75,26,26.94999999999999,131.7,1
343.0,1.48,1.0,41.25,10,9.950000000000003,61.2,0
612.0,4.8,1.0,82.5,38,26.125,146.625,1
438.0,2.57,2.0,56.25,0,6.000000000000007,62.25000000000001,0
428.0,2.08,1.0,52.5,15,5.625,73.125,0
477.0,2.75,1.0,60.0,0,13.5,73.5,0
496.0,1.95,1.0,52.5,0,13.5,66.0,0
1885.0,6.08,1.0,157.5,46,26.67500000000001,230.175,1
203.0,1.16,1.0,33.75,9,13.950000000000003,56.7,0
598.0,3.51,1.0,71.25,0,6.0,77.25,0
890.0,3.52,1.0,86.25,0,13.5,99.75,0
1455.0,9.56,1.0,161.25,0,26.625,187.875,1
472.0,2.03,1.0,52.5,0,6.0,58.5,0
919.0,3.78,2.0,90.0,30,9.674999999999983,129.67499999999998,0
1611.0,13.62,1.0,202.5,23,30.625,256.125,1
418.0,2.0,1.0,52.5,20,26.424999999999997,98.925,1
374.0,2.25,1.0,52.5,12,5.625,70.125,0
485.0,4.88,2.0,78.75,0,9.75,88.5,0
784.0,5.76,1.0,97.5,0,9.75,107.25,0
647.0,2.9,1.0,71.25,0,6.0,77.25,0
602.0,2.77,1.0,63.75,19,13.849999999999994,96.6,0
1721.0,2.88,1.0,131.25,0,9.75,141.0,0
383.0,1.38,1.0,41.25,0,6.0,47.25,0
1126.0,7.45,4.0,123.75,32,33.69999999999999,189.45,1
669.0,2.78,1.0,67.5,0,6.0,73.5,0
3740.0,24.77,1.0,371.25,38,5.5,414.75,0
515.0,5.81,1.0,93.75,0,6.0,99.75,0
461.0,1.92,5.0,52.5,0,9.750000000000007,62.25000000000001,0
