Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand
2023-03-10,S004,P0011,Clothing,West,606,47,0,46.37,5,Sunny,0,55.16,Spring,0,41
2023-03-10,S004,P0012,Electronics,West,190,80,0,95.35,15,Sunny,1,92.28,Spring,0,73
2023-03-10,S004,P0013,Groceries,West,733,93,0,21.19,15,Sunny,1,19.55,Spring,0,144
2023-03-10,S004,P0014,Furniture,West,207,102,174,178.05,5,Sunny,0,173.44,Spring,0,92
2023-03-10,S004,P0015,Furniture,West,350,109,0,95.0,10,Sunny,0,102.48,Spring,0,99
2023-03-10,S004,P0016,Furniture,West,229,51,0,112.41,0,Sunny,0,105.52,Spring,0,48
2023-03-10,S004,P0017,Clothing,West,113,95,86,99.13,0,Sunny,0,110.48,Spring,0,101
2023-03-10,S004,P0018,Furniture,West,85,85,133,189.87,5,Sunny,0,176.25,Spring,0,123
2023-03-10,S004,P0019,Clothing,West,157,71,0,50.51,10,Sunny,0,60.29,Spring,0,76
2023-03-10,S004,P0020,Furniture,West,73,73,271,155.57,5,Sunny,0,164.44,Spring,0,144
2023-03-10,S005,P0001,Groceries,North,38,38,215,10.47,25,Cloudy,1,9.32,Spring,0,129
2023-03-10,S005,P0002,Electronics,North,126,94,0,39.18,15,Cloudy,1,38.4,Spring,0,112
2023-03-10,S005,P0003,Toys,North,185,126,203,30.26,20,Cloudy,1,33.79,Spring,0,170
2023-03-10,S005,P0004,Groceries,North,190,187,235,10.7,0,Cloudy,0,12.73,Spring,0,216
2023-03-10,S005,P0005,Groceries,North,377,168,347,18.5,10,Cloudy,1,20.24,Spring,0,176
2023-03-10,S005,P0006,Groceries,North,518,103,514,62.52,10,Cloudy,0,54.95,Spring,0,131
2023-03-10,S005,P0007,Groceries,North,512,195,0,88.07,15,Cloudy,1,96.65,Spring,0,177
2023-03-10,S005,P0008,Groceries,North,82,37,50,50.97,5,Cloudy,0,46.67,Spring,0,41
2023-03-10,S005,P0009,Groceries,North,327,111,0,93.13,15,Cloudy,1,84.13,Spring,0,124
2023-03-10,S005,P0010,Groceries,North,245,46,0,49.63,5,Cloudy,0,59.88,Spring,0,60
2023-03-10,S005,P0011,Electronics,North,336,98,0,84.3,5,Cloudy,0,99.52,Spring,0,126
2023-03-10,S005,P0012,Furniture,North,379,97,0,136.23,10,Cloudy,1,121.37,Spring,0,106
2023-03-10,S005,P0013,Groceries,North,469,99,0,70.36,10,Cloudy,1,78.46,Spring,0,113
2023-03-10,S005,P0014,Furniture,North,233,99,0,164.9,10,Cloudy,0,143.58,Spring,0,89
2023-03-10,S005,P0015,Groceries,North,236,138,319,53.3,5,Cloudy,0,60.62,Spring,0,134
2023-03-10,S005,P0016,Toys,North,127,81,0,36.66,5,Cloudy,0,33.42,Spring,0,109
2023-03-10,S005,P0017,Toys,North,115,22,0,28.33,5,Cloudy,0,25.87,Spring,0,21
2023-03-10,S005,P0018,Clothing,North,184,59,0,20.15,0,Cloudy,0,19.47,Spring,0,59
2023-03-10,S005,P0019,Furniture,North,46,46,0,144.34,5,Cloudy,0,164.18,Spring,0,100
2023-03-10,S005,P0020,Toys,North,242,141,166,36.82,10,Cloudy,0,36.3,Spring,0,172
2023-03-11,S001,P0001,Electronics,North,234,79,0,78.86,5,Rainy,0,67.5,Spring,0,125
2023-03-11,S001,P0002,Clothing,North,245,83,0,61.82,10,Rainy,0,60.99,Spring,0,95
2023-03-11,S001,P0003,Clothing,North,421,82,0,47.99,10,Rainy,0,41.59,Spring,0,71
2023-03-11,S001,P0004,Electronics,North,316,110,0,101.77,10,Rainy,0,116.82,Spring,0,109
2023-03-11,S001,P0005,Groceries,North,831,99,0,56.58,15,Rainy,1,54.17,Spring,0,118
2023-03-11,S001,P0006,Toys,North,511,122,0,45.59,0,Rainy,0,41.82,Spring,0,111
2023-03-11,S001,P0007,Groceries,North,640,159,659,26.56,10,Rainy,0,30.49,Spring,0,155
2023-03-11,S001,P0008,Electronics,North,52,52,80,42.55,10,Rainy,0,39.25,Spring,0,95
2023-03-11,S001,P0009,Clothing,North,182,72,93,93.47,0,Rainy,0,103.65,Spring,0,110
2023-03-11,S001,P0010,Furniture,North,359,77,0,123.91,0,Rainy,0,130.99,Spring,0,65
2023-03-11,S001,P0011,Furniture,North,195,62,0,159.01,5,Rainy,0,139.74,Spring,0,69
2023-03-11,S001,P0012,Groceries,North,409,43,0,59.07,20,Rainy,1,67.61,Spring,0,65
2023-03-11,S001,P0013,Toys,North,209,151,201,41.63,15,Rainy,1,35.74,Spring,0,215
2023-03-11,S001,P0014,Groceries,North,441,65,0,66.67,10,Rainy,0,72.87,Spring,0,103
2023-03-11,S001,P0015,Toys,North,98,98,179,21.75,0,Rainy,0,19.65,Spring,0,181
2023-03-11,S001,P0016,Groceries,North,59,59,0,35.59,10,Rainy,0,31.3,Spring,0,88
2023-03-11,S001,P0017,Toys,North,67,67,91,20.97,10,Rainy,0,22.12,Spring,0,102
2023-03-11,S001,P0018,Groceries,North,177,66,0,53.11,5,Rainy,0,51.77,Spring,0,60
2023-03-11,S001,P0019,Furniture,North,79,76,82,106.38,10,Rainy,0,117.48,Spring,0,88
2023-03-11,S001,P0020,Furniture,North,718,40,0,97.87,10,Rainy,0,90.06,Spring,0,37
2023-03-11,S002,P0001,Groceries,South,395,150,0,80.03,10,Rainy,0,94.66,Spring,0,127
2023-03-11,S002,P0002,Toys,South,104,104,0,34.39,10,Rainy,0,41.6,Spring,0,141
2023-03-11,S002,P0003,Groceries,South,337,99,0,91.11,0,Rainy,0,100.8,Spring,0,136
2023-03-11,S002,P0004,Groceries,South,251,84,0,40.58,10,Rainy,0,43.5,Spring,0,119
2023-03-11,S002,P0005,Electronics,South,679,131,0,93.27,10,Rainy,1,82.59,Spring,0,114
2023-03-11,S002,P0006,Clothing,South,91,73,80,56.23,10,Rainy,0,52.72,Spring,0,67
2023-03-11,S002,P0007,Toys,South,303,104,0,28.78,5,Rainy,0,33.79,Spring,0,114
2023-03-11,S002,P0008,Groceries,South,172,114,185,28.24,10,Rainy,0,32.35,Spring,0,164
2023-03-11,S002,P0009,Groceries,South,236,69,193,67.17,0,Rainy,0,64.98,Spring,0,105
2023-03-11,S002,P0010,Groceries,South,142,121,120,94.9,0,Rainy,0,84.94,Spring,0,103
2023-03-11,S002,P0011,Groceries,South,406,110,439,98.11,5,Rainy,0,113.63,Spring,0,123
2023-03-11,S002,P0012,Electronics,South,858,107,0,59.71,25,Rainy,1,54.09,Spring,0,125
2023-03-11,S002,P0013,Groceries,South,477,129,554,22.69,25,Rainy,1,25.76,Spring,0,208
2023-03-11,S002,P0014,Electronics,South,630,96,0,125.19,10,Rainy,0,149.91,Spring,0,129
2023-03-11,S002,P0015,Clothing,South,622,67,0,64.67,5,Rainy,0,75.62,Spring,0,93
2023-03-11,S002,P0016,Clothing,South,192,38,0,77.28,5,Rainy,0,76.79,Spring,0,57
2023-03-11,S002,P0017,Toys,South,415,161,469,23.73,5,Rainy,0,22.54,Spring,0,135
2023-03-11,S002,P0018,Clothing,South,156,52,0,27.44,0,Rainy,0,26.33,Spring,0,76
2023-03-11,S002,P0019,Clothing,South,613,55,0,81.1,5,Rainy,0,89.13,Spring,0,88
2023-03-11,S002,P0020,Furniture,South,352,129,392,153.89,0,Rainy,0,142.51,Spring,0,110
2023-03-11,S003,P0001,Toys,East,459,69,0,17.34,0,Sunny,0,14.74,Spring,0,89
2023-03-11,S003,P0002,Groceries,East,585,78,0,65.06,0,Sunny,0,56.62,Spring,0,128
2023-03-11,S003,P0003,Electronics,East,189,109,0,94.46,5,Sunny,0,85.38,Spring,0,112
2023-03-11,S003,P0004,Groceries,East,934,89,0,24.92,5,Sunny,0,22.34,Spring,0,122
2023-03-11,S003,P0005,Toys,East,769,170,693,22.66,25,Sunny,1,24.24,Spring,0,195
2023-03-11,S003,P0006,Toys,East,114,114,131,44.52,10,Sunny,0,39.84,Spring,0,154
2023-03-11,S003,P0007,Groceries,East,326,93,0,18.26,0,Sunny,0,19.9,Spring,0,135
2023-03-11,S003,P0008,Clothing,East,258,120,268,126.56,10,Sunny,0,118.07,Spring,0,142
2023-03-11,S003,P0009,Groceries,East,106,106,121,58.59,10,Sunny,0,57.04,Spring,0,140
2023-03-11,S003,P0010,Groceries,East,178,161,136,42.07,5,Sunny,0,48.61,Spring,0,138
2023-03-11,S003,P0011,Electronics,East,289,87,268,137.65,0,Sunny,0,152.12,Spring,0,129
2023-03-11,S003,P0012,Furniture,East,244,45,0,81.06,20,Sunny,1,74.48,Spring,0,67
2023-03-11,S003,P0013,Groceries,East,568,103,0,66.26,15,Sunny,1,63.98,Spring,0,103
2023-03-11,S003,P0014,Groceries,East,169,37,0,76.35,10,Sunny,0,68.63,Spring,0,52
2023-03-11,S003,P0015,Groceries,East,631,108,0,109.48,5,Sunny,0,99.13,Spring,0,133
2023-03-11,S003,P0016,Electronics,East,324,119,276,105.1,10,Sunny,0,103.87,Spring,0,127
2023-03-11,S003,P0017,Furniture,East,440,49,0,96.51,10,Sunny,0,104.0,Spring,0,42
2023-03-11,S003,P0018,Furniture,East,717,46,0,131.42,5,Sunny,0,116.14,Spring,0,68
2023-03-11,S003,P0019,Groceries,East,83,83,162,58.88,10,Sunny,0,51.87,Spring,0,136
2023-03-11,S003,P0020,Clothing,East,73,35,0,61.83,0,Sunny,0,60.64,Spring,0,32
2023-03-11,S004,P0001,Groceries,West,1169,97,0,10.59,10,Cloudy,0,11.26,Spring,0,116
2023-03-11,S004,P0002,Groceries,West,524,78,0,20.09,0,Cloudy,0,17.92,Spring,0,80
2023-03-11,S004,P0003,Furniture,West,56,56,0,135.45,5,Cloudy,0,150.91,Spring,0,80
2023-03-11,S004,P0004,Groceries,West,257,133,0,59.94,0,Cloudy,0,54.69,Spring,0,116
2023-03-11,S004,P0005,Clothing,West,125,95,121,61.57,25,Cloudy,1,71.89,Spring,0,133
2023-03-11,S004,P0006,Groceries,West,188,106,0,36.19,0,Cloudy,0,40.36,Spring,0,95
2023-03-11,S004,P0007,Groceries,West,176,41,0,24.35,10,Cloudy,0,21.59,Spring,0,66
2023-03-11,S004,P0008,Furniture,West,104,32,53,85.01,10,Cloudy,0,76.44,Spring,0,49
2023-03-11,S004,P0009,Clothing,West,379,31,0,85.15,10,Cloudy,0,72.93,Spring,0,29
2023-03-11,S004,P0010,Groceries,West,814,151,0,29.86,5,Cloudy,0,27.36,Spring,0,144
2023-03-11,S004,P0011,Clothing,West,559,61,0,51.05,10,Cloudy,0,47.16,Spring,0,66
2023-03-11,S004,P0012,Electronics,West,110,110,279,150.58,15,Cloudy,1,144.82,Spring,0,233
2023-03-11,S004,P0013,Groceries,West,640,205,652,25.32,10,Cloudy,1,25.0,Spring,0,189
2023-03-11,S004,P0014,Furniture,West,105,89,195,189.18,0,Cloudy,0,206.25,Spring,0,110
2023-03-11,S004,P0015,Furniture,West,714,91,0,92.88,5,Cloudy,0,98.94,Spring,0,77
2023-03-11,S004,P0016,Furniture,West,178,56,0,117.68,0,Cloudy,0,104.11,Spring,0,60
2023-03-11,S004,P0017,Clothing,West,104,100,138,107.78,10,Cloudy,0,98.1,Spring,0,146
2023-03-11,S004,P0018,Furniture,West,133,62,72,167.19,5,Cloudy,0,149.1,Spring,0,84
2023-03-11,S004,P0019,Clothing,West,86,53,61,49.87,10,Cloudy,0,42.42,Spring,0,58
2023-03-11,S004,P0020,Furniture,West,141,97,0,134.51,10,Cloudy,0,124.69,Spring,0,98
2023-03-11,S005,P0001,Groceries,North,179,136,0,13.66,0,Rainy,0,13.19,Spring,0,122
2023-03-11,S005,P0002,Electronics,North,32,32,0,34.66,5,Rainy,0,38.0,Spring,0,59
2023-03-11,S005,P0003,Toys,North,262,83,0,31.56,5,Rainy,0,30.11,Spring,0,108
2023-03-11,S005,P0004,Groceries,North,238,56,0,7.06,10,Rainy,0,6.41,Spring,0,88
2023-03-11,S005,P0005,Groceries,North,209,91,0,11.73,25,Rainy,1,14.09,Spring,0,85
2023-03-11,S005,P0006,Groceries,North,415,93,0,61.29,10,Rainy,0,56.79,Spring,0,124
2023-03-11,S005,P0007,Groceries,North,317,45,0,70.16,10,Rainy,0,60.08,Spring,0,68
2023-03-11,S005,P0008,Groceries,North,95,77,73,60.3,0,Rainy,0,68.34,Spring,0,86
2023-03-11,S005,P0009,Groceries,North,216,136,0,103.91,5,Rainy,0,101.5,Spring,0,123
2023-03-11,S005,P0010,Groceries,North,697,93,0,55.33,10,Rainy,0,54.6,Spring,0,91
2023-03-11,S005,P0011,Electronics,North,238,52,0,75.08,5,Rainy,0,67.31,Spring,0,75
2023-03-11,S005,P0012,Furniture,North,282,100,0,122.03,15,Rainy,1,116.52,Spring,0,90
2023-03-11,S005,P0013,Groceries,North,370,247,608,80.92,25,Rainy,1,70.77,Spring,0,212
2023-03-11,S005,P0014,Furniture,North,134,54,0,160.85,0,Rainy,0,156.93,Spring,0,53
2023-03-11,S005,P0015,Groceries,North,98,82,0,50.88,0,Rainy,0,58.91,Spring,0,103
2023-03-11,S005,P0016,Toys,North,46,46,0,32.33,10,Rainy,0,38.12,Spring,0,103
2023-03-11,S005,P0017,Toys,North,93,90,142,40.68,0,Rainy,0,47.27,Spring,0,119
2023-03-11,S005,P0018,Clothing,North,125,69,0,18.68,5,Rainy,0,22.29,Spring,0,66
2023-03-11,S005,P0019,Furniture,North,218,24,0,126.4,0,Rainy,0,114.96,Spring,0,36
2023-03-11,S005,P0020,Toys,North,267,78,0,32.26,5,Rainy,0,37.78,Spring,0,124
2023-03-12,S001,P0001,Electronics,North,362,72,0,67.37,10,Rainy,0,57.38,Spring,0,92
2023-03-12,S001,P0002,Clothing,North,162,126,108,60.93,15,Rainy,1,68.04,Spring,0,125
2023-03-12,S001,P0003,Clothing,North,339,45,0,48.15,0,Rainy,0,52.84,Spring,0,58
2023-03-12,S001,P0004,Electronics,North,206,68,0,97.87,0,Rainy,0,104.94,Spring,0,67
2023-03-12,S001,P0005,Groceries,North,732,114,0,62.94,5,Rainy,0,73.9,Spring,0,134
2023-03-12,S001,P0006,Toys,North,389,97,0,37.3,10,Rainy,0,44.95,Spring,0,98
2023-03-12,S001,P0007,Groceries,North,481,129,0,25.01,15,Rainy,1,21.35,Spring,0,136
2023-03-12,S001,P0008,Electronics,North,80,43,59,38.8,5,Rainy,0,45.61,Spring,0,68
2023-03-12,S001,P0009,Clothing,North,203,107,118,86.69,10,Rainy,0,99.32,Spring,0,119
2023-03-12,S001,P0010,Furniture,North,282,30,0,104.75,10,Rainy,0,92.39,Spring,0,36
2023-03-12,S001,P0011,Furniture,North,381,103,0,160.74,10,Rainy,1,156.87,Spring,0,87
2023-03-12,S001,P0012,Groceries,North,366,59,0,75.25,0,Rainy,0,65.71,Spring,0,57
2023-03-12,S001,P0013,Toys,North,259,117,0,33.65,10,Rainy,0,28.82,Spring,0,116
2023-03-12,S001,P0014,Groceries,North,376,43,0,60.74,5,Rainy,0,70.07,Spring,0,61
2023-03-12,S001,P0015,Toys,North,179,101,141,13.22,25,Rainy,1,14.83,Spring,0,124
2023-03-12,S001,P0016,Groceries,North,826,153,0,32.82,25,Rainy,1,39.42,Spring,0,137
2023-03-12,S001,P0017,Toys,North,91,91,112,23.4,0,Rainy,0,26.69,Spring,0,103
2023-03-12,S001,P0018,Groceries,North,111,58,89,62.35,0,Rainy,0,53.29,Spring,0,90
2023-03-12,S001,P0019,Furniture,North,85,57,71,108.49,10,Rainy,0,94.41,Spring,0,79
2023-03-12,S001,P0020,Furniture,North,678,63,0,102.14,25,Rainy,1,92.41,Spring,0,98
2023-03-12,S002,P0001,Groceries,South,245,38,0,68.89,0,Rainy,0,64.76,Spring,0,40
2023-03-12,S002,P0002,Toys,South,318,202,334,37.39,20,Rainy,1,35.02,Spring,0,197
2023-03-12,S002,P0003,Groceries,South,238,152,0,94.27,0,Rainy,0,113.5,Spring,0,148
2023-03-12,S002,P0004,Groceries,South,645,100,0,37.2,10,Rainy,0,41.65,Spring,0,92
2023-03-12,S002,P0005,Electronics,South,548,48,0,82.51,0,Rainy,0,95.18,Spring,0,62
2023-03-12,S002,P0006,Clothing,South,98,98,90,71.14,0,Rainy,0,66.66,Spring,0,104
2023-03-12,S002,P0007,Toys,South,199,199,738,43.05,10,Rainy,1,38.68,Spring,0,273
2023-03-12,S002,P0008,Groceries,South,243,77,0,24.37,10,Rainy,0,23.8,Spring,0,97
2023-03-12,S002,P0009,Groceries,South,167,118,0,67.56,5,Rainy,0,64.19,Spring,0,123
2023-03-12,S002,P0010,Groceries,South,141,64,0,73.89,10,Rainy,0,67.13,Spring,0,61
2023-03-12,S002,P0011,Groceries,South,296,188,698,111.05,20,Rainy,1,131.64,Spring,0,236
2023-03-12,S002,P0012,Electronics,South,751,77,0,67.7,5,Rainy,0,63.89,Spring,0,90
2023-03-12,S002,P0013,Groceries,South,348,93,0,25.0,5,Rainy,0,21.79,Spring,0,136
2023-03-12,S002,P0014,Electronics,South,534,67,0,133.14,0,Rainy,0,128.74,Spring,0,99
2023-03-12,S002,P0015,Clothing,South,555,102,551,80.27,10,Rainy,1,78.38,Spring,0,166
2023-03-12,S002,P0016,Clothing,South,154,77,110,67.95,15,Rainy,1,78.5,Spring,0,66
2023-03-12,S002,P0017,Toys,South,254,133,0,23.62,0,Rainy,0,25.51,Spring,0,133
2023-03-12,S002,P0018,Clothing,South,104,33,0,22.07,5,Rainy,0,26.66,Spring,0,46
2023-03-12,S002,P0019,Clothing,South,558,108,477,96.94,0,Rainy,0,108.58,Spring,0,128
2023-03-12,S002,P0020,Furniture,South,223,46,0,96.37,20,Rainy,1,102.62,Spring,0,55
2023-03-12,S003,P0001,Toys,East,390,132,0,19.98,0,Sunny,0,19.58,Spring,0,133
2023-03-12,S003,P0002,Groceries,East,507,114,0,45.33,20,Sunny,1,53.71,Spring,0,100
2023-03-12,S003,P0003,Electronics,East,80,80,57,86.23,0,Sunny,0,79.14,Spring,0,70
2023-03-12,S003,P0004,Groceries,East,845,140,0,28.88,5,Sunny,0,24.61,Spring,0,173
2023-03-12,S003,P0005,Toys,East,599,125,0,27.68,0,Sunny,0,26.8,Spring,0,143
2023-03-12,S003,P0006,Toys,East,131,94,165,44.7,5,Sunny,0,47.72,Spring,0,155
2023-03-12,S003,P0007,Groceries,East,233,136,0,16.8,25,Sunny,1,15.85,Spring,0,191
2023-03-12,S003,P0008,Clothing,East,138,56,0,99.35,5,Sunny,0,86.89,Spring,0,53
2023-03-12,S003,P0009,Groceries,East,121,84,105,55.74,10,Sunny,0,50.63,Spring,0,124
2023-03-12,S003,P0010,Groceries,East,153,129,180,46.16,10,Sunny,0,41.98,Spring,0,172
2023-03-12,S003,P0011,Electronics,East,202,132,0,106.13,20,Sunny,1,116.76,Spring,0,117
2023-03-12,S003,P0012,Furniture,East,199,82,171,96.59,10,Sunny,0,89.74,Spring,0,84
2023-03-12,S003,P0013,Groceries,East,465,205,777,96.52,5,Sunny,0,96.35,Spring,0,196
2023-03-12,S003,P0014,Groceries,East,440,46,0,75.32,10,Sunny,0,83.41,Spring,0,62
2023-03-12,S003,P0015,Groceries,East,523,173,869,102.16,25,Sunny,1,93.43,Spring,0,195
2023-03-12,S003,P0016,Electronics,East,205,92,0,86.53,15,Sunny,1,96.29,Spring,0,100
2023-03-12,S003,P0017,Furniture,East,391,110,0,138.09,0,Sunny,0,120.5,Spring,0,97
2023-03-12,S003,P0018,Furniture,East,671,47,0,117.34,10,Sunny,0,108.83,Spring,0,52
2023-03-12,S003,P0019,Groceries,East,162,139,151,57.89,10,Sunny,0,62.67,Spring,0,148
2023-03-12,S003,P0020,Clothing,East,645,189,752,72.06,20,Sunny,1,82.3,Spring,0,159
2023-03-12,S004,P0001,Groceries,West,1072,166,0,12.71,0,Sunny,0,15.36,Spring,0,142
2023-03-12,S004,P0002,Groceries,West,446,238,438,21.56,25,Sunny,1,23.38,Spring,0,224
2023-03-12,S004,P0003,Furniture,West,343,84,0,138.14,5,Sunny,0,134.32,Spring,0,71
2023-03-12,S004,P0004,Groceries,West,446,130,519,63.36,5,Sunny,0,54.44,Spring,0,152
2023-03-12,S004,P0005,Clothing,West,151,116,133,75.95,10,Sunny,0,68.43,Spring,0,125
2023-03-12,S004,P0006,Groceries,West,361,216,391,44.93,10,Sunny,0,39.57,Spring,0,188
2023-03-12,S004,P0007,Groceries,West,135,135,723,27.63,25,Sunny,1,24.46,Spring,0,164
2023-03-12,S004,P0008,Furniture,West,125,78,105,99.03,5,Sunny,0,110.01,Spring,0,90
2023-03-12,S004,P0009,Clothing,West,348,110,0,140.36,5,Sunny,0,158.68,Spring,0,179
2023-03-12,S004,P0010,Groceries,West,663,118,0,24.4,10,Sunny,0,26.37,Spring,0,112
2023-03-12,S004,P0011,Clothing,West,498,135,513,54.26,20,Sunny,1,53.71,Spring,0,119
2023-03-12,S004,P0012,Electronics,West,279,124,0,129.95,5,Sunny,0,119.21,Spring,0,133
2023-03-12,S004,P0013,Groceries,West,435,106,0,19.4,10,Sunny,0,22.26,Spring,0,113
2023-03-12,S004,P0014,Furniture,West,190,67,0,183.92,0,Sunny,0,167.87,Spring,0,86
2023-03-12,S004,P0015,Furniture,West,623,71,0,96.61,10,Sunny,1,103.99,Spring,0,104
2023-03-12,S004,P0016,Furniture,West,386,152,360,124.66,15,Sunny,1,150.13,Spring,0,142
2023-03-12,S004,P0017,Clothing,West,142,86,99,93.78,5,Sunny,0,83.98,Spring,0,84
2023-03-12,S004,P0018,Furniture,West,143,65,93,177.45,0,Sunny,0,191.73,Spring,0,102
2023-03-12,S004,P0019,Clothing,West,94,94,95,62.07,0,Sunny,0,71.37,Spring,0,106
2023-03-12,S004,P0020,Furniture,West,315,122,0,126.77,15,Sunny,1,152.28,Spring,0,113
2023-03-12,S005,P0001,Groceries,North,258,56,0,11.2,10,Rainy,0,11.1,Spring,0,93
2023-03-12,S005,P0002,Electronics,North,685,124,0,38.68,10,Rainy,1,41.43,Spring,0,106
2023-03-12,S005,P0003,Toys,North,179,100,74,29.71,5,Rainy,0,28.64,Spring,0,90
2023-03-12,S005,P0004,Groceries,North,182,125,94,7.21,10,Rainy,0,8.15,Spring,0,110
2023-03-12,S005,P0005,Groceries,North,465,74,0,16.3,10,Rainy,0,15.96,Spring,0,114
2023-03-12,S005,P0006,Groceries,North,322,156,0,59.75,10,Rainy,0,67.11,Spring,0,133
2023-03-12,S005,P0007,Groceries,North,272,241,382,91.65,20,Rainy,1,107.44,Spring,0,217
2023-03-12,S005,P0008,Groceries,North,91,79,62,59.33,0,Rainy,0,57.19,Spring,0,67
2023-03-12,S005,P0009,Groceries,North,647,94,0,113.86,0,Rainy,0,127.57,Spring,0,155
2023-03-12,S005,P0010,Groceries,North,604,90,0,55.16,5,Rainy,0,58.2,Spring,0,89
2023-03-12,S005,P0011,Electronics,North,776,78,0,64.81,15,Rainy,1,68.79,Spring,0,79
2023-03-12,S005,P0012,Furniture,North,645,46,0,115.09,10,Rainy,0,114.07,Spring,0,58
2023-03-12,S005,P0013,Groceries,North,123,80,0,72.82,10,Rainy,0,87.39,Spring,0,124
2023-03-12,S005,P0014,Furniture,North,320,79,0,167.86,5,Rainy,0,152.87,Spring,0,78
2023-03-12,S005,P0015,Groceries,North,335,116,0,46.11,20,Rainy,1,45.14,Spring,0,126
2023-03-12,S005,P0016,Toys,North,604,251,689,42.73,15,Rainy,1,48.91,Spring,0,226
2023-03-12,S005,P0017,Toys,North,145,142,103,37.62,10,Rainy,0,45.41,Spring,0,128
2023-03-12,S005,P0018,Clothing,North,56,56,142,26.88,0,Rainy,0,28.32,Spring,0,165
2023-03-12,S005,P0019,Furniture,North,194,57,0,129.99,5,Rainy,0,112.32,Spring,0,56
2023-03-12,S005,P0020,Toys,North,189,78,0,24.09,25,Rainy,1,22.79,Spring,0,91
2023-03-13,S001,P0001,Electronics,North,290,44,0,48.0,25,Rainy,1,44.82,Spring,0,49
2023-03-13,S001,P0002,Clothing,North,144,116,105,73.89,0,Rainy,0,64.51,Spring,0,118
2023-03-13,S001,P0003,Clothing,North,294,68,0,42.95,20,Rainy,1,41.77,Spring,0,73
2023-03-13,S001,P0004,Electronics,North,138,84,155,101.69,0,Rainy,0,112.7,Spring,0,77
2023-03-13,S001,P0005,Groceries,North,618,122,0,45.48,25,Rainy,1,51.03,Spring,0,105
2023-03-13,S001,P0006,Toys,North,292,35,0,31.02,5,Rainy,0,35.11,Spring,0,33
2023-03-13,S001,P0007,Groceries,North,352,67,0,23.8,5,Rainy,0,21.72,Spring,0,85
2023-03-13,S001,P0008,Electronics,North,96,86,103,39.89,20,Rainy,1,35.89,Spring,0,112
2023-03-13,S001,P0009,Clothing,North,214,115,0,86.29,10,Rainy,0,100.15,Spring,0,118
2023-03-13,S001,P0010,Furniture,North,252,46,251,125.46,5,Rainy,0,109.0,Spring,0,68
2023-03-13,S001,P0011,Furniture,North,278,68,0,154.18,0,Rainy,0,186.64,Spring,0,61
2023-03-13,S001,P0012,Groceries,North,307,119,0,76.49,10,Rainy,1,87.99,Spring,0,106
2023-03-13,S001,P0013,Toys,North,142,120,183,39.97,0,Rainy,0,43.7,Spring,0,156
2023-03-13,S001,P0014,Groceries,North,753,46,0,56.27,10,Rainy,0,64.17,Spring,0,55
2023-03-13,S001,P0015,Toys,North,219,87,0,17.25,0,Rainy,0,19.39,Spring,0,117
2023-03-13,S001,P0016,Groceries,North,673,62,0,38.9,0,Rainy,0,38.11,Spring,0,84
2023-03-13,S001,P0017,Toys,North,112,112,146,22.37,20,Rainy,1,21.79,Spring,0,145
2023-03-13,S001,P0018,Groceries,North,142,97,133,67.7,10,Rainy,1,59.18,Spring,0,151
2023-03-13,S001,P0019,Furniture,North,99,50,64,93.88,10,Rainy,0,101.61,Spring,0,53
2023-03-13,S001,P0020,Furniture,North,615,40,0,96.41,10,Rainy,0,90.37,Spring,0,34
2023-03-13,S002,P0001,Groceries,South,638,133,0,90.75,15,Cloudy,1,85.22,Spring,0,174
2023-03-13,S002,P0002,Toys,South,116,116,0,33.43,5,Cloudy,0,36.0,Spring,0,114
2023-03-13,S002,P0003,Groceries,South,558,123,0,81.9,15,Cloudy,1,71.9,Spring,0,137
2023-03-13,S002,P0004,Groceries,South,545,136,0,47.31,10,Cloudy,0,45.57,Spring,0,154
2023-03-13,S002,P0005,Electronics,South,500,110,664,85.75,25,Cloudy,1,96.15,Spring,0,166
2023-03-13,S002,P0006,Clothing,South,90,68,90,55.66,10,Cloudy,0,58.9,Spring,0,78
2023-03-13,S002,P0007,Toys,South,568,115,0,26.01,10,Cloudy,0,29.86,Spring,0,99
2023-03-13,S002,P0008,Groceries,South,166,166,227,34.33,10,Cloudy,1,36.95,Spring,0,243
2023-03-13,S002,P0009,Groceries,South,242,127,269,60.81,10,Cloudy,0,65.63,Spring,0,123
2023-03-13,S002,P0010,Groceries,South,77,77,137,93.99,10,Cloudy,0,109.87,Spring,0,151
2023-03-13,S002,P0011,Groceries,South,108,93,0,108.42,0,Cloudy,0,117.47,Spring,0,140
2023-03-13,S002,P0012,Electronics,South,674,149,527,71.89,15,Cloudy,1,71.12,Spring,0,145
2023-03-13,S002,P0013,Groceries,South,255,102,0,21.6,10,Cloudy,0,24.25,Spring,0,123
2023-03-13,S002,P0014,Electronics,South,467,59,0,116.19,5,Cloudy,0,114.04,Spring,0,74
2023-03-13,S002,P0015,Clothing,South,453,139,0,66.02,10,Cloudy,0,71.45,Spring,0,116
2023-03-13,S002,P0016,Clothing,South,77,77,148,77.54,10,Cloudy,0,93.78,Spring,0,87
2023-03-13,S002,P0017,Toys,South,121,104,0,20.94,15,Cloudy,1,20.05,Spring,0,130
